[2025-06-03 20:36:57,906] [INFO] ============================================================
[2025-06-03 20:36:57,907] [INFO] 양자화 로거 초기화
[2025-06-03 20:36:57,907] [INFO] 로그 디렉토리: quantization_results/mobilenet_v3_small_20250603_203657
[2025-06-03 20:36:57,907] [INFO] 메인 로그: quantization_results/mobilenet_v3_small_20250603_203657/quantization_20250603_203657.log
[2025-06-03 20:36:57,907] [INFO] 에러 로그: quantization_results/mobilenet_v3_small_20250603_203657/errors_20250603_203657.log
[2025-06-03 20:36:57,907] [INFO] ============================================================
[2025-06-03 20:36:57,907] [INFO] MobileNetQuantization 초기화: mobilenet_v3_small
[2025-06-03 20:36:57,907] [INFO] 모델 로드 중: mobilenet_v3_small
[2025-06-03 20:36:58,039] [INFO] 모델 아키텍처: mobilenet_v3_small
[2025-06-03 20:36:58,041] [INFO] 파라미터 수: 2,542,856
[2025-06-03 20:36:58,043] [INFO] 모델 로드 성공
[2025-06-03 20:36:58,043] [INFO] ============================================================
[2025-06-03 20:36:58,043] [INFO] 데이터 로더 준비 시작
[2025-06-03 20:36:58,043] [INFO] 학습 데이터 경로: /home/minha/.cache/kagglehub/datasets/tusonggao/imagenet-train-subset-100k/versions/1/imagenet_subtrain
[2025-06-03 20:36:58,043] [INFO] 검증 데이터 경로: /home/minha/.cache/kagglehub/datasets/tusonggao/imagenet-validation-dataset/versions/1/imagenet_validation
[2025-06-03 20:36:58,044] [INFO] 데이터셋 로드 중...
[2025-06-03 20:36:59,418] [INFO] 학습 데이터: 100000 샘플
[2025-06-03 20:36:59,419] [INFO] 검증 데이터: 50000 샘플
[2025-06-03 20:36:59,419] [INFO] 클래스 수: 1000
[2025-06-03 20:36:59,419] [INFO] 배치 크기: 16
[2025-06-03 20:36:59,419] [INFO] 워커 수: 4
[2025-06-03 20:36:59,419] [INFO] 체크포인트 저장: quantization_results/mobilenet_v3_small_20250603_203657/dataset_info.json
[2025-06-03 20:36:59,420] [INFO] 데이터 로더 생성 완료
[2025-06-03 20:36:59,421] [INFO] 양자화 백엔드: fbgemm
[2025-06-03 20:36:59,421] [INFO] 원본 모델 평가 시작...
[2025-06-03 20:37:00,263] [DEBUG] 원본 모델 평가 진행: 0/3125 배치
[2025-06-03 20:38:06,241] [DEBUG] 원본 모델 평가 진행: 100/3125 배치
[2025-06-03 20:38:49,305] [DEBUG] 원본 모델 평가 진행: 200/3125 배치
[2025-06-03 20:39:32,356] [DEBUG] 원본 모델 평가 진행: 300/3125 배치
[2025-06-03 20:40:02,262] [DEBUG] 원본 모델 평가 진행: 400/3125 배치
[2025-06-03 20:41:00,485] [DEBUG] 원본 모델 평가 진행: 500/3125 배치
[2025-06-03 20:41:55,511] [DEBUG] 원본 모델 평가 진행: 600/3125 배치
[2025-06-03 20:42:48,992] [DEBUG] 원본 모델 평가 진행: 700/3125 배치
[2025-06-03 20:43:21,646] [DEBUG] 원본 모델 평가 진행: 800/3125 배치
[2025-06-03 20:44:26,376] [DEBUG] 원본 모델 평가 진행: 900/3125 배치
[2025-06-03 20:45:03,827] [DEBUG] 원본 모델 평가 진행: 1000/3125 배치
[2025-06-03 20:48:32,897] [DEBUG] 원본 모델 평가 진행: 1100/3125 배치
[2025-06-03 20:49:48,171] [DEBUG] 원본 모델 평가 진행: 1200/3125 배치
[2025-06-03 20:50:12,589] [DEBUG] 원본 모델 평가 진행: 1300/3125 배치
[2025-06-03 20:51:15,357] [DEBUG] 원본 모델 평가 진행: 1400/3125 배치
[2025-06-03 20:51:47,262] [DEBUG] 원본 모델 평가 진행: 1500/3125 배치
[2025-06-03 20:52:43,592] [DEBUG] 원본 모델 평가 진행: 1600/3125 배치
[2025-06-03 20:53:42,729] [DEBUG] 원본 모델 평가 진행: 1700/3125 배치
[2025-06-03 20:54:31,229] [DEBUG] 원본 모델 평가 진행: 1800/3125 배치
[2025-06-03 20:55:03,522] [DEBUG] 원본 모델 평가 진행: 1900/3125 배치
[2025-06-03 20:56:14,600] [DEBUG] 원본 모델 평가 진행: 2000/3125 배치
[2025-06-03 20:56:45,783] [DEBUG] 원본 모델 평가 진행: 2100/3125 배치
[2025-06-03 20:57:42,314] [DEBUG] 원본 모델 평가 진행: 2200/3125 배치
[2025-06-03 20:58:20,085] [DEBUG] 원본 모델 평가 진행: 2300/3125 배치
[2025-06-03 20:59:18,543] [DEBUG] 원본 모델 평가 진행: 2400/3125 배치
[2025-06-03 21:00:37,278] [DEBUG] 원본 모델 평가 진행: 2500/3125 배치
[2025-06-03 21:02:01,721] [DEBUG] 원본 모델 평가 진행: 2600/3125 배치
[2025-06-03 21:03:05,017] [DEBUG] 원본 모델 평가 진행: 2700/3125 배치
[2025-06-03 21:04:12,179] [DEBUG] 원본 모델 평가 진행: 2800/3125 배치
[2025-06-03 21:05:09,761] [DEBUG] 원본 모델 평가 진행: 2900/3125 배치
[2025-06-03 21:06:12,948] [DEBUG] 원본 모델 평가 진행: 3000/3125 배치
[2025-06-03 21:06:56,344] [DEBUG] 원본 모델 평가 진행: 3100/3125 배치
[2025-06-03 21:07:17,301] [INFO] 원본 모델 평가 완료 - 정확도: 67.67%
[2025-06-03 21:07:17,336] [INFO] 체크포인트 저장: quantization_results/mobilenet_v3_small_20250603_203657/evaluation_원본_모델_평가.json
[2025-06-03 21:07:17,382] [INFO] 모델 크기: 9.75 MB
[2025-06-03 21:07:17,387] [INFO] 추론 시간 측정 시작...
[2025-06-03 21:07:17,450] [DEBUG] 모델 워밍업 중...
[2025-06-03 21:07:21,381] [DEBUG] 100회 추론 시간 측정 중...
[2025-06-03 21:07:21,627] [DEBUG] 추론 진행: 0/100
[2025-06-03 21:07:24,991] [DEBUG] 추론 진행: 20/100
[2025-06-03 21:07:26,788] [DEBUG] 추론 진행: 40/100
[2025-06-03 21:07:29,617] [DEBUG] 추론 진행: 60/100
[2025-06-03 21:07:31,857] [DEBUG] 추론 진행: 80/100
[2025-06-03 21:07:32,982] [INFO] 평균 추론 시간: 116.00 ms
[2025-06-03 21:07:33,044] [INFO] MobileNetV3 모듈 융합 완료
[2025-06-03 21:10:22,569] [INFO] 양자화 모델 평가 시작...
[2025-06-03 21:10:23,195] [WARNING] 배치 0 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:23,209] [WARNING] 배치 1 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:23,214] [WARNING] 배치 2 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:23,218] [WARNING] 배치 3 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:23,516] [WARNING] 배치 4 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:23,521] [WARNING] 배치 5 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:23,537] [WARNING] 배치 6 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:23,548] [WARNING] 배치 7 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:24,006] [WARNING] 배치 8 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:24,223] [WARNING] 배치 9 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:24,503] [WARNING] 배치 10 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:24,509] [WARNING] 배치 11 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:24,512] [WARNING] 배치 12 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:24,666] [WARNING] 배치 13 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:24,905] [WARNING] 배치 14 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:24,912] [WARNING] 배치 15 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:24,917] [WARNING] 배치 16 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:25,066] [WARNING] 배치 17 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:25,558] [WARNING] 배치 18 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:25,561] [WARNING] 배치 19 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:25,567] [WARNING] 배치 20 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:25,582] [WARNING] 배치 21 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:25,975] [WARNING] 배치 22 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:25,980] [WARNING] 배치 23 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:25,985] [WARNING] 배치 24 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:26,049] [WARNING] 배치 25 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:26,430] [WARNING] 배치 26 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:26,436] [WARNING] 배치 27 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:26,442] [WARNING] 배치 28 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:26,553] [WARNING] 배치 29 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:26,900] [WARNING] 배치 30 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:26,904] [WARNING] 배치 31 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:26,908] [WARNING] 배치 32 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:26,969] [WARNING] 배치 33 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:27,369] [WARNING] 배치 34 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:27,373] [WARNING] 배치 35 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:27,379] [WARNING] 배치 36 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:27,405] [WARNING] 배치 37 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:27,789] [WARNING] 배치 38 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:27,795] [WARNING] 배치 39 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:27,801] [WARNING] 배치 40 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:27,856] [WARNING] 배치 41 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:28,349] [WARNING] 배치 42 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:28,353] [WARNING] 배치 43 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:28,359] [WARNING] 배치 44 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:28,428] [WARNING] 배치 45 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:28,842] [WARNING] 배치 46 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:28,848] [WARNING] 배치 47 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:28,852] [WARNING] 배치 48 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:28,909] [WARNING] 배치 49 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:29,320] [WARNING] 배치 50 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:29,329] [WARNING] 배치 51 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:29,336] [WARNING] 배치 52 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:29,362] [WARNING] 배치 53 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:29,904] [WARNING] 배치 54 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:29,908] [WARNING] 배치 55 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:29,913] [WARNING] 배치 56 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:29,935] [WARNING] 배치 57 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:30,399] [WARNING] 배치 58 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:30,402] [WARNING] 배치 59 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:30,405] [WARNING] 배치 60 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:30,426] [WARNING] 배치 61 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:30,867] [WARNING] 배치 62 - 양자화 관련 오류 발생, 스킵
[2025-06-03 21:10:30,873] [WARNING] 배치 63 - 양자화 관련 오류 발생, 스킵
